AGE,ID_CLIENT,CIBLE,YEARS_EMPLOYED,TOTAL_CREDIT,REMB_MENSUEL,CNT_FAM_MEMBERS,MONTANT_PRIX_BIENS,REVENU_TOTAL,SOURCE_EXTERNE_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_6,FLAG_DOCUMENT_8,TYPE_CONTRAT_Revolving loans,STATUT_FAMILIAL_Married,STATUT_FAMILIAL_Separated,STATUT_FAMILIAL_Single / not married,STATUT_FAMILIAL_Widow,PROPRIETAIRE_BIEN_IMMO_Y,TYPE_REVENUS_Maternity leave,TYPE_REVENUS_Pensioner,TYPE_REVENUS_State servant,TYPE_REVENUS_Unemployed,TYPE_REVENUS_Working,GENRE_M,NIVEAU_EDUCATION_Higher education,NIVEAU_EDUCATION_Incomplete higher,NIVEAU_EDUCATION_Lower secondary,NIVEAU_EDUCATION_Secondary / secondary special,PROPRIETAIRE_VOITURE_Y,nbr_membre
45,314042,0,3,675000.0,69295.5,2.0,675000.0,450000.0,0.2420085698264724,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
36,356669,0,6,824823.0,24246.0,2.0,688500.0,225000.0,0.5540974386447864,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
43,287480,0,4,265851.0,11839.5,2.0,229500.0,112500.0,0.5259190491669743,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
34,351608,0,2,1306174.5,55341.0,4.0,1201500.0,225000.0,0.5792752804582786,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2
65,264674,0,-1000,148365.0,10098.0,1.0,135000.0,38250.0,0.516795332506465,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
43,178820,0,3,808650.0,23175.0,1.0,675000.0,112500.0,0.1021055318630552,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
57,190547,0,3,239850.0,22671.0,1.0,225000.0,90000.0,0.5363634932062926,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
57,168973,0,2,1078200.0,30897.0,2.0,900000.0,180000.0,0.7581906969528022,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
28,137211,0,6,364896.0,22180.5,1.0,315000.0,135000.0,0.3857936104063778,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36,211361,0,1,738171.0,73885.5,4.0,684000.0,270000.0,0.5659077077690549,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
63,231890,0,-1000,835380.0,40320.0,2.0,675000.0,135000.0,0.3424905708725313,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1
44,160746,0,5,270000.0,13500.0,1.0,270000.0,112500.0,0.6731359803518391,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
54,253818,0,8,284400.0,16326.0,3.0,225000.0,81000.0,0.7046884772392844,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
59,420846,0,28,263686.5,25816.5,1.0,238500.0,146250.0,0.5907577218524979,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
64,184900,0,-1000,785398.5,31275.0,2.0,702000.0,53550.0,0.5421117836026433,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
68,373067,0,-1000,239850.0,23494.5,2.0,225000.0,157500.0,0.582980048129109,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
63,121573,1,-1000,225000.0,27994.5,2.0,225000.0,67500.0,0.0601994716763103,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
47,433109,0,24,348826.5,17095.5,2.0,288000.0,135000.0,0.7439120844743242,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
49,183540,0,1,328500.0,30258.0,2.0,328500.0,157500.0,0.6877130349052542,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
37,227051,0,1,755190.0,49693.5,3.0,675000.0,148500.0,0.204980048683755,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
33,134738,0,7,562500.0,21424.5,2.0,562500.0,189000.0,0.6978399605724145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
45,309127,0,10,966555.0,54099.0,1.0,913500.0,585000.0,0.7410228364119755,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
61,445444,0,8,946764.0,48469.5,2.0,765000.0,225000.0,0.7315121507525826,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
41,344965,1,4,1272888.0,37345.5,2.0,1111500.0,112500.0,0.4058509049481616,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
48,346264,0,3,1422337.5,41719.5,2.0,1242000.0,157500.0,0.5118518926945862,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
62,131435,0,-1000,248760.0,25618.5,1.0,225000.0,67500.0,0.4152490424734089,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
30,356401,0,2,299772.0,17338.5,1.0,247500.0,135000.0,0.6919893267142924,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
48,425627,0,1,503676.0,21469.5,2.0,382500.0,157500.0,0.6839247522599015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40,251278,1,1,270000.0,21460.5,2.0,270000.0,112500.0,0.3056233734167735,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
54,422119,0,3,765000.0,34699.5,2.0,765000.0,180000.0,0.5785609664263514,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
49,242064,0,1,450000.0,21109.5,2.0,450000.0,180000.0,0.2244789510591441,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
23,194397,1,1,485640.0,41544.0,2.0,450000.0,135000.0,0.216222344395322,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
58,340766,0,-1000,320382.0,13572.0,2.0,229500.0,157500.0,0.6534090503566674,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
61,293307,0,-1000,900000.0,45000.0,2.0,900000.0,135000.0,0.7248990946493228,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
43,365904,0,10,1256400.0,33273.0,4.0,900000.0,315000.0,0.6578623659764453,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
43,439282,0,5,677664.0,29979.0,2.0,585000.0,175500.0,0.360325675897273,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
28,186226,0,5,507469.5,31176.0,1.0,459000.0,90000.0,0.5751768894589402,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
39,272683,0,6,1546020.0,45333.0,3.0,1350000.0,90000.0,0.3924887005482331,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
58,434128,0,-1000,675000.0,20668.5,1.0,675000.0,90000.0,0.4408603218316981,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
40,394276,0,20,312840.0,24844.5,3.0,247500.0,135000.0,0.8082867816035132,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
43,144093,0,1,117162.0,11718.0,4.0,103500.0,166500.0,0.511409313782359,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
35,227414,0,3,157500.0,7875.0,3.0,157500.0,63000.0,0.3109158160305328,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
50,243765,0,3,571500.0,18567.0,2.0,571500.0,315000.0,0.1708060626843829,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
23,372601,0,4,270000.0,13500.0,1.0,270000.0,135000.0,0.3585684988353451,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
33,221017,0,3,284400.0,16456.5,4.0,225000.0,112500.0,0.5598494153662847,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
52,288988,0,4,835380.0,45315.0,1.0,675000.0,405000.0,0.7009111677568011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
55,392273,0,9,360000.0,19530.0,2.0,360000.0,45000.0,0.030452287209779,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
54,222633,0,7,628114.5,22558.5,2.0,477000.0,270000.0,0.6796359528367194,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
23,198875,0,3,450000.0,41404.5,2.0,450000.0,180000.0,0.6125868390860694,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
34,395934,0,3,467257.5,22855.5,3.0,328500.0,112500.0,0.6610593129941058,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
32,141430,0,9,500211.0,39649.5,2.0,463500.0,67500.0,0.7550295819644979,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
43,111410,0,2,348264.0,22801.5,3.0,315000.0,135000.0,0.0860463244389243,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
55,365982,0,-1000,254700.0,24939.0,1.0,225000.0,135000.0,0.6454284843078232,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
58,200112,0,-1000,781920.0,25101.0,1.0,675000.0,90000.0,0.5443852708974283,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0
41,418942,0,6,1041219.0,53163.0,1.0,855000.0,135000.0,0.5382064631867165,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
38,147648,0,7,107820.0,7632.0,2.0,90000.0,90000.0,0.6295318417518985,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
47,248670,0,5,567000.0,24151.5,2.0,567000.0,180000.0,0.7602175130662462,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
49,141394,0,5,132768.0,6907.5,1.0,90000.0,76500.0,0.6972355795260926,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
33,156503,0,12,312768.0,15966.0,1.0,270000.0,112500.0,0.1611399897614557,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
33,143855,0,7,711072.0,25668.0,3.0,540000.0,225000.0,0.6730734291845264,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
55,431791,0,2,781920.0,40054.5,2.0,675000.0,180000.0,0.7306738306984607,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
30,328731,0,1,545040.0,26640.0,4.0,450000.0,121500.0,0.2175929541905976,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2
32,212109,0,3,225000.0,7443.0,1.0,225000.0,67500.0,0.3202625890115016,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
61,317533,0,-1000,900000.0,38133.0,1.0,900000.0,135000.0,0.6617498199481568,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
47,398398,0,7,469152.0,22698.0,1.0,405000.0,225000.0,0.6493669825238889,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35,205739,0,5,495000.0,37138.5,2.0,495000.0,157500.0,0.4200943149581213,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
47,222986,0,2,1354500.0,35730.0,2.0,1354500.0,225000.0,0.6096037710392994,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
43,142970,0,5,1215000.0,35523.0,2.0,1215000.0,112500.0,0.7251475929485565,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
45,100298,0,8,473760.0,48676.5,2.0,450000.0,270000.0,0.4923105677275208,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
32,256217,0,4,1338354.0,56835.0,3.0,1147500.0,216000.0,0.4056189113328478,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2
39,231269,1,4,260640.0,20299.5,2.0,225000.0,76500.0,0.3811561857133984,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
46,392382,0,5,1082214.0,35041.5,3.0,945000.0,112500.0,0.7044791018851256,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2
36,373533,0,10,1971072.0,68643.0,1.0,1800000.0,337500.0,0.6220812778051295,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
58,434811,0,5,1276042.5,66073.5,2.0,1206000.0,247500.0,0.5930185238421518,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
49,181566,0,5,1560726.0,44860.5,2.0,1395000.0,202500.0,0.636339502535552,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
31,326447,0,10,808650.0,29709.0,2.0,675000.0,450000.0,0.0033025596659409,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
29,147062,0,9,545040.0,25537.5,4.0,450000.0,112500.0,0.6152923594999041,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
25,403546,0,4,808650.0,22365.0,3.0,675000.0,135000.0,0.5101197251399429,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
41,332544,0,5,962370.0,74475.0,2.0,900000.0,360000.0,0.7289360744455129,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
54,118500,0,1,270000.0,13500.0,2.0,270000.0,225000.0,0.5410259622360107,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
54,215672,0,28,1350000.0,39474.0,2.0,1350000.0,180000.0,0.2975631078951108,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
56,353521,0,9,241618.5,22941.0,2.0,229500.0,121500.0,0.5579895288079657,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
25,125770,0,2,808650.0,26217.0,1.0,675000.0,148500.0,0.6141425963952029,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,205944,0,13,263686.5,26208.0,2.0,238500.0,90000.0,0.4089393227577558,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
54,358562,0,7,942300.0,27679.5,2.0,675000.0,360000.0,0.7767546850585629,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
63,310895,0,-1000,135000.0,6750.0,2.0,135000.0,67500.0,0.6154786866613322,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1
42,450399,0,2,135000.0,5220.0,1.0,135000.0,112500.0,0.7080719276368385,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
51,145365,0,3,1260702.0,41665.5,2.0,1129500.0,166500.0,0.6846711672279292,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
60,275577,0,-1000,675000.0,19476.0,2.0,675000.0,34042.5,0.6268759634486005,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
44,425607,0,3,697500.0,37291.5,1.0,697500.0,270000.0,0.5776009229079965,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
50,207157,0,4,1223010.0,51948.0,2.0,1125000.0,225000.0,0.7462670120245102,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
45,384056,0,5,351486.0,36144.0,3.0,310500.0,180000.0,0.4305164293484344,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
54,299369,0,6,454500.0,13419.0,2.0,454500.0,135000.0,0.5873381390978856,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
46,122048,0,6,900000.0,48082.5,1.0,900000.0,202500.0,0.4048915687243401,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
39,425722,0,8,640080.0,24259.5,2.0,450000.0,67500.0,0.5289930711637819,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
33,297215,0,4,545040.0,25537.5,1.0,450000.0,225000.0,0.5946535697053479,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
50,170753,0,6,203760.0,13747.5,2.0,180000.0,76500.0,0.6699960785299378,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
63,266028,0,-1000,1546020.0,42642.0,2.0,1350000.0,135000.0,0.6563645286655272,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
37,398868,0,5,479700.0,49153.5,4.0,450000.0,360000.0,0.7282398687808129,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2
52,249466,0,1,402993.0,22630.5,2.0,364500.0,67500.0,0.6430729122772352,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
32,295864,1,2,526491.0,31482.0,1.0,454500.0,180000.0,0.1579410870435964,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28,165963,1,2,360000.0,18846.0,3.0,360000.0,81000.0,0.0094047816289283,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2
61,279841,0,2,1082214.0,31639.5,1.0,945000.0,180000.0,0.4991982505691508,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
27,197868,0,6,699808.5,33795.0,3.0,625500.0,247500.0,0.5984692224884262,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
61,212206,0,-1000,900000.0,26316.0,2.0,900000.0,90000.0,0.6087447391503361,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
61,286990,0,-1000,418500.0,15907.5,1.0,418500.0,108000.0,0.4053500623672781,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
32,176746,0,1,225000.0,11250.0,1.0,225000.0,171900.0,0.1124851244022064,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
51,452206,0,11,900000.0,47952.0,1.0,900000.0,360000.0,0.6724812944942762,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
65,411306,0,1,1183963.5,34749.0,2.0,927000.0,180000.0,0.4670460751589418,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
46,298290,0,7,1288350.0,41692.5,2.0,1125000.0,135000.0,0.683551188638684,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
59,356113,0,-1000,296280.0,14382.0,2.0,225000.0,162000.0,0.5669441958993742,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
33,288679,0,2,225000.0,12334.5,3.0,225000.0,157500.0,0.4557920341939081,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2
56,396970,0,1,1125000.0,47664.0,2.0,1125000.0,135000.0,0.4480792727442592,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
39,417577,0,0,492862.5,17833.5,4.0,346500.0,135000.0,0.5257445754491423,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2
38,421632,0,6,687370.5,24817.5,2.0,522000.0,540000.0,0.7565068918444251,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
26,161938,0,3,835380.0,35523.0,2.0,675000.0,135000.0,0.1310293253658409,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
44,206567,1,14,573408.0,29277.0,2.0,495000.0,202500.0,0.4934638487523909,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
28,164557,0,3,270000.0,13500.0,2.0,270000.0,90000.0,0.4587605834270849,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
25,295292,0,1,296280.0,23539.5,1.0,225000.0,112500.0,0.3026291322962626,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
34,346128,0,3,103500.0,5413.5,1.0,103500.0,90000.0,0.5023471645026082,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0
24,386884,0,3,314100.0,21375.0,1.0,225000.0,135000.0,0.0696833639620571,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
46,448066,0,3,334152.0,16074.0,3.0,270000.0,135000.0,0.5291674200592413,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
52,296115,0,-1000,345384.0,39190.5,2.0,324000.0,157500.0,0.7389907418832046,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
58,303495,0,-1000,337500.0,16875.0,1.0,337500.0,126000.0,0.6035242306081852,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
22,349681,0,2,180000.0,9000.0,2.0,180000.0,112500.0,0.6265690194782667,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
40,148039,0,21,114682.5,12478.5,2.0,99000.0,126000.0,0.2079464841456012,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
41,268957,0,10,835380.0,33259.5,2.0,675000.0,117000.0,0.5752944380151571,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
43,274901,0,9,720000.0,28683.0,2.0,720000.0,112500.0,0.5383423347139786,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
47,185086,0,14,270000.0,13500.0,2.0,270000.0,157500.0,0.6094007882538338,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
32,240911,0,1,1040985.0,30568.5,3.0,909000.0,139500.0,0.6606083993994449,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,2
24,381531,0,3,269550.0,14620.5,2.0,225000.0,180000.0,0.4824166672989368,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1
65,436623,0,0,540000.0,17550.0,1.0,540000.0,112500.0,0.5329794480528369,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38,136637,1,3,1374480.0,45553.5,1.0,1125000.0,247500.0,0.4831538232145194,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
28,201852,0,1,755190.0,36459.0,3.0,675000.0,202500.0,0.7032484244917472,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
36,432052,0,1,1260000.0,46692.0,2.0,1260000.0,171000.0,0.6427365507873075,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
32,227919,0,3,924394.5,30681.0,1.0,702000.0,360000.0,0.7728092476412136,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
41,209345,0,11,640080.0,31261.5,2.0,450000.0,135000.0,0.6375783953010936,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
60,101386,0,-1000,450000.0,24543.0,2.0,450000.0,130500.0,0.5829003011256835,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1
32,250864,0,2,284400.0,13833.0,2.0,225000.0,135000.0,0.7389274685107571,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
65,299732,0,-1000,781920.0,23836.5,2.0,675000.0,166500.0,0.4184969761582558,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
38,351524,0,4,450000.0,22018.5,2.0,450000.0,121500.0,0.4934255870610656,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
40,108969,0,13,900000.0,26316.0,2.0,900000.0,90000.0,0.7229893168153478,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
60,162471,0,-1000,781920.0,25542.0,1.0,675000.0,216000.0,0.3979035015971129,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
44,274287,0,11,562500.0,28849.5,2.0,562500.0,144000.0,0.150892396375778,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
43,186171,0,14,819000.0,29146.5,2.0,819000.0,90000.0,0.4296427515549767,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
35,426725,0,5,398016.0,22977.0,4.0,360000.0,157500.0,0.6987475495397313,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2
55,133671,0,5,414229.5,15745.5,2.0,342000.0,180000.0,0.2355696261081453,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
31,216292,0,8,900000.0,57649.5,2.0,900000.0,436500.0,0.6956406228296316,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
55,202255,0,-1000,135000.0,13279.5,2.0,135000.0,67500.0,0.3688920623543594,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
43,394261,0,5,315000.0,35626.5,2.0,315000.0,135000.0,0.7769593855139382,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
33,346521,0,3,585000.0,46219.5,3.0,585000.0,166500.0,0.2280738295042868,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
53,107700,0,29,675000.0,24246.0,2.0,675000.0,112500.0,0.6068629363597443,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
57,261228,0,3,562500.0,18144.0,2.0,562500.0,90000.0,0.6585314357414876,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
26,294001,0,3,407965.5,27261.0,2.0,369000.0,144000.0,0.1369172831111586,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
47,223777,1,2,973710.0,28597.5,2.0,697500.0,112500.0,0.5551399586574945,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
42,284904,1,6,1107981.0,29227.5,2.0,967500.0,270000.0,0.5938995973847558,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
34,147482,0,8,900000.0,26446.5,4.0,900000.0,225000.0,0.7050114743217336,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
64,350632,0,-1000,755190.0,38686.5,2.0,675000.0,157500.0,0.5398908626479932,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1
28,364097,0,2,810000.0,29223.0,2.0,810000.0,90000.0,0.3861149239309677,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
47,257516,0,8,1056447.0,30888.0,2.0,922500.0,180000.0,0.5372171486560433,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
